date_id,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24,target_25,target_26,target_27,target_28,target_29,target_30,target_31,target_32,target_33,target_34,target_35,target_36,target_37,target_38,target_39,target_40,target_41,target_42,target_43,target_44,target_45,target_46,target_47,target_48,target_49
2022-01-01,-0.015359631539313356,-0.7840729786449221,0.05594851581887901,0.2274823240620996,0.03484412896586004,2.245384341750779,-0.009451050459902922,-0.7138583280306108,0.02970535511777112,1.0340106448236794,-0.015359631539313356,-0.7840729786449221,0.05594851581887901,0.2274823240620996,0.03484412896586004,2.245384341750779,-0.009451050459902922,-0.7138583280306108,0.02970535511777112,1.0340106448236794,-0.015359631539313356,-0.7840729786449221,0.05594851581887901,0.2274823240620996,0.03484412896586004,-0.12107382765705665,0.7170115265588046,0.9061365750332762,0.024604987921988286,-2.3670055083871855,-0.12107382765705665,0.7170115265588046,0.9061365750332762,0.024604987921988286,-2.3670055083871855,-0.12107382765705665,0.7170115265588046,0.9061365750332762,0.024604987921988286,-2.3670055083871855,-0.12107382765705665,0.7170115265588046,0.9061365750332762,0.024604987921988286,-2.3670055083871855,-0.12107382765705665,0.7170115265588046,0.9061365750332762,0.024604987921988286,-2.3670055083871855
2022-01-02,-0.007045629645364621,0.17672755641750176,0.028795584505322394,0.14459391754345371,-0.021856613891993424,-1.1564817292405585,0.0108446627686082,-0.6753852811798166,-0.0028763001026421995,-3.322654628711885,-0.007045629645364621,0.17672755641750176,0.028795584505322394,0.14459391754345371,-0.021856613891993424,-1.1564817292405585,0.0108446627686082,-0.6753852811798166,-0.0028763001026421995,-3.322654628711885,-0.007045629645364621,0.17672755641750176,0.028795584505322394,0.14459391754345371,-0.021856613891993424,0.08417292136337795,-0.05506572290152112,0.22899174698179636,-0.007651376714533975,-2.642803489159264,0.08417292136337795,-0.05506572290152112,0.22899174698179636,-0.007651376714533975,-2.642803489159264,0.08417292136337795,-0.05506572290152112,0.22899174698179636,-0.007651376714533975,-2.642803489159264,0.08417292136337795,-0.05506572290152112,0.22899174698179636,-0.007651376714533975,-2.642803489159264,0.08417292136337795,-0.05506572290152112,0.22899174698179636,-0.007651376714533975,-2.642803489159264
2022-01-03,0.031613892995489404,0.3416973930069143,-0.010403646720146476,1.7126082267560827,0.0016665178821604508,1.4827054690424335,0.002456528298439415,-0.12500916517487243,-0.006227037589049711,0.8933572841084698,0.031613892995489404,0.3416973930069143,-0.010403646720146476,1.7126082267560827,0.0016665178821604508,1.4827054690424335,0.002456528298439415,-0.12500916517487243,-0.006227037589049711,0.8933572841084698,0.031613892995489404,0.3416973930069143,-0.010403646720146476,1.7126082267560827,0.0016665178821604508,-0.0994387453868647,-0.18246020035404364,0.006691671855959536,-0.16601284677495587,-0.08634804598681933,-0.0994387453868647,-0.18246020035404364,0.006691671855959536,-0.16601284677495587,-0.08634804598681933,-0.0994387453868647,-0.18246020035404364,0.006691671855959536,-0.16601284677495587,-0.08634804598681933,-0.0994387453868647,-0.18246020035404364,0.006691671855959536,-0.16601284677495587,-0.08634804598681933,-0.0994387453868647,-0.18246020035404364,0.006691671855959536,-0.16601284677495587,-0.08634804598681933
2022-01-04,-0.010993757906048998,0.47480831905309134,-0.004278453824010826,-0.24585688114131848,-0.013450097630717313,-0.8892936634400977,0.0005963048310890644,-0.9158642557603164,0.005290288168651769,1.1394434073179698,-0.010993757906048998,0.47480831905309134,-0.004278453824010826,-0.24585688114131848,-0.013450097630717313,-0.8892936634400977,0.0005963048310890644,-0.9158642557603164,0.005290288168651769,1.1394434073179698,-0.010993757906048998,0.47480831905309134,-0.004278453824010826,-0.24585688114131848,-0.013450097630717313,0.09936525673225227,-0.47673267108097905,0.07875486613179872,0.05743150358686977,-0.36249012481359455,0.09936525673225227,-0.47673267108097905,0.07875486613179872,0.05743150358686977,-0.36249012481359455,0.09936525673225227,-0.47673267108097905,0.07875486613179872,0.05743150358686977,-0.36249012481359455,0.09936525673225227,-0.47673267108097905,0.07875486613179872,0.05743150358686977,-0.36249012481359455,0.09936525673225227,-0.47673267108097905,0.07875486613179872,0.05743150358686977,-0.36249012481359455
2022-01-05,-0.004507631289108463,0.05832605359011944,-0.005210758278833513,-0.9002283990214638,0.008332380449409814,-1.121900550534192,-0.00786559290907999,0.2878406432180873,0.008903173927666437,-1.1309968784099835,-0.004507631289108463,0.05832605359011944,-0.005210758278833513,-0.9002283990214638,0.008332380449409814,-1.121900550534192,-0.00786559290907999,0.2878406432180873,0.008903173927666437,-1.1309968784099835,-0.004507631289108463,0.05832605359011944,-0.005210758278833513,-0.9002283990214638,0.008332380449409814,0.04327387215549505,-0.17184603051034764,-0.022714640195422464,0.11296841563936666,0.557116341975479,0.04327387215549505,-0.17184603051034764,-0.022714640195422464,0.11296841563936666,0.557116341975479,0.04327387215549505,-0.17184603051034764,-0.022714640195422464,0.11296841563936666,0.557116341975479,0.04327387215549505,-0.17184603051034764,-0.022714640195422464,0.11296841563936666,0.557116341975479,0.04327387215549505,-0.17184603051034764,-0.022714640195422464,0.11296841563936666,0.557116341975479
2022-01-06,-0.008059896629937006,-3.108054088135067,0.005502599778630618,-0.3058534459783003,-0.0037144842641028616,-0.21314827773404424,0.005326847246005264,0.9159227921469318,0.002299073226172113,-0.24023616231926775,-0.008059896629937006,-3.108054088135067,0.005502599778630618,-0.3058534459783003,-0.0037144842641028616,-0.21314827773404424,0.005326847246005264,0.9159227921469318,0.002299073226172113,-0.24023616231926775,-0.008059896629937006,-3.108054088135067,0.005502599778630618,-0.3058534459783003,-0.0037144842641028616,-0.0039327405271002425,2.975776889337075,-0.09987507107437732,0.019063754284010193,0.031099721008732706,-0.0039327405271002425,2.975776889337075,-0.09987507107437732,0.019063754284010193,0.031099721008732706,-0.0039327405271002425,2.975776889337075,-0.09987507107437732,0.019063754284010193,0.031099721008732706,-0.0039327405271002425,2.975776889337075,-0.09987507107437732,0.019063754284010193,0.031099721008732706,-0.0039327405271002425,2.975776889337075,-0.09987507107437732,0.019063754284010193,0.031099721008732706
2022-01-07,-0.022456901298264286,2.878446871401324,-0.011262421525191661,0.5256966915933345,0.0036783597993248324,0.8265724610952034,-0.009487143982772004,1.4504017527356756,0.004184988757119907,0.9473315589185315,-0.022456901298264286,2.878446871401324,-0.011262421525191661,0.5256966915933345,0.0036783597993248324,0.8265724610952034,-0.009487143982772004,1.4504017527356756,0.004184988757119907,0.9473315589185315,-0.022456901298264286,2.878446871401324,-0.011262421525191661,0.5256966915933345,0.0036783597993248324,-0.04582253160367611,-0.5931943540527975,-0.653018217204868,-0.027136581452076203,-0.1955860563896461,-0.04582253160367611,-0.5931943540527975,-0.653018217204868,-0.027136581452076203,-0.1955860563896461,-0.04582253160367611,-0.5931943540527975,-0.653018217204868,-0.027136581452076203,-0.1955860563896461,-0.04582253160367611,-0.5931943540527975,-0.653018217204868,-0.027136581452076203,-0.1955860563896461,-0.04582253160367611,-0.5931943540527975,-0.653018217204868,-0.027136581452076203,-0.1955860563896461
2022-01-08,0.03137231988338384,-0.16361780597404643,-0.015349034849659311,-0.07642943528746352,0.0010845541159413678,2.7914887355925013,-0.023453548683764015,-0.48838718468743125,0.018163167526034186,-0.32000887538002964,0.03137231988338384,-0.16361780597404643,-0.015349034849659311,-0.07642943528746352,0.0010845541159413678,2.7914887355925013,-0.023453548683764015,-0.48838718468743125,0.018163167526034186,-0.32000887538002964,0.03137231988338384,-0.16361780597404643,-0.015349034849659311,-0.07642943528746352,0.0010845541159413678,-0.6288030517054184,0.17095178369065978,0.8785114403097316,0.02561279140520889,0.11259423140394786,-0.6288030517054184,0.17095178369065978,0.8785114403097316,0.02561279140520889,0.11259423140394786,-0.6288030517054184,0.17095178369065978,0.8785114403097316,0.02561279140520889,0.11259423140394786,-0.6288030517054184,0.17095178369065978,0.8785114403097316,0.02561279140520889,0.11259423140394786,-0.6288030517054184,0.17095178369065978,0.8785114403097316,0.02561279140520889,0.11259423140394786
2022-01-09,0.00025411989736872005,-0.5536774748203221,0.01570783530168002,-1.8418039313494563,-0.04882336907824195,-1.4720979217567653,0.005153658886252041,0.5457280001967959,-0.017711236137525784,0.03313927753177735,0.00025411989736872005,-0.5536774748203221,0.01570783530168002,-1.8418039313494563,-0.04882336907824195,-1.4720979217567653,0.005153658886252041,0.5457280001967959,-0.017711236137525784,0.03313927753177735,0.00025411989736872005,-0.5536774748203221,0.01570783530168002,-1.8418039313494563,-0.04882336907824195,1.4648635919276378,0.4793398547877168,-0.5426646244247354,0.0414225265963466,-0.06918271150648214,1.4648635919276378,0.4793398547877168,-0.5426646244247354,0.0414225265963466,-0.06918271150648214,1.4648635919276378,0.4793398547877168,-0.5426646244247354,0.0414225265963466,-0.06918271150648214,1.4648635919276378,0.4793398547877168,-0.5426646244247354,0.0414225265963466,-0.06918271150648214,1.4648635919276378,0.4793398547877168,-0.5426646244247354,0.0414225265963466,-0.06918271150648214
2022-01-10,-0.02476870924028505,-1.0757651706508058,-0.028944476170911598,2.008456587354649,-0.013566888917463577,-0.11300544286726014,0.03772468575532099,0.6535168168719361,0.02607046498623097,1.1377847461129487,-0.02476870924028505,-1.0757651706508058,-0.028944476170911598,2.008456587354649,-0.013566888917463577,-0.11300544286726014,0.03772468575532099,0.6535168168719361,0.02607046498623097,1.1377847461129487,-0.02476870924028505,-1.0757651706508058,-0.028944476170911598,2.008456587354649,-0.013566888917463577,-0.009892107286696539,0.33704566592855834,-2.850886117927887,-0.043602319182468596,-0.6405772192342327,-0.009892107286696539,0.33704566592855834,-2.850886117927887,-0.043602319182468596,-0.6405772192342327,-0.009892107286696539,0.33704566592855834,-2.850886117927887,-0.043602319182468596,-0.6405772192342327,-0.009892107286696539,0.33704566592855834,-2.850886117927887,-0.043602319182468596,-0.6405772192342327,-0.009892107286696539,0.33704566592855834,-2.850886117927887,-0.043602319182468596,-0.6405772192342327
